is_positive,mentions_money,mentions_update,review_length,thumbsUpCount,is_weekend
1,0,0,52,0,0
1,0,0,61,0,0
0,0,0,31,2,0
1,0,0,40,0,0
1,0,0,39,0,0
1,0,0,76,1,0
0,1,0,29,1,0
1,0,0,34,0,0
0,0,0,56,3,0
1,0,0,29,0,0
1,0,0,34,0,0
1,0,0,43,1,0
0,1,0,72,2,0
0,1,1,61,10,0
0,1,1,70,19,0
0,1,1,62,32,0
0,1,1,62,28,0
1,0,1,40,2,0
1,0,0,50,0,0
0,1,1,96,14,0
1,0,0,49,0,0
1,0,1,28,0,0
1,0,0,36,0,0
1,0,0,46,0,0
1,0,0,81,15,0
1,0,0,47,0,0
0,1,1,74,6,0
0,1,0,51,4,0
0,0,1,93,9,0
1,0,1,51,0,0
0,1,0,73,7,0
1,1,0,52,0,0
0,1,1,78,8,0
1,0,0,63,34,0
0,1,1,75,10,0
1,1,1,47,0,0
1,1,1,92,3,0
1,0,0,37,0,0
1,0,0,43,1,0
1,0,0,99,89,0
1,0,0,50,0,0
0,1,1,56,4,0
1,0,1,71,7,0
1,0,0,39,0,0
0,1,1,74,11,0
1,0,0,52,0,0
1,0,0,52,0,0
1,0,0,28,0,0
1,0,1,33,0,0
0,1,1,30,4,0
1,0,1,39,0,0
1,0,0,27,0,0
0,0,0,41,1,0
1,0,0,63,408,0
1,0,0,52,0,0
1,0,0,48,0,0
0,1,1,85,3,0
1,0,0,31,0,0
1,0,0,49,0,0
0,0,1,68,2,0
1,0,0,43,0,0
1,0,1,76,219,0
1,0,0,52,0,0
0,1,0,110,2,0
1,0,0,71,1,0
0,1,1,86,6,0
0,0,1,54,200,0
1,0,1,97,2,0
1,0,0,81,6,0
1,0,1,33,1,0
1,0,0,30,0,0
1,0,0,27,0,0
1,0,0,104,0,0
1,0,0,58,1,0
0,1,1,76,7,0
0,1,1,55,0,0
1,0,0,46,0,0
0,1,1,85,6,0
1,1,1,57,0,0
1,1,0,80,0,0
1,0,0,31,0,0
1,1,0,49,0,0
0,1,1,66,3,0
1,0,0,20,0,0
1,0,0,61,1,0
0,1,0,69,9,0
0,0,1,69,22,0
1,1,0,63,0,0
0,0,0,86,36,0
1,0,1,45,0,0
1,0,0,49,0,0
0,0,1,44,0,0
0,0,0,35,0,0
0,1,1,64,3,0
1,0,0,75,0,0
0,1,1,90,18,0
1,0,1,92,183,0
1,0,1,82,1483,0
1,0,1,71,0,0
0,1,1,79,20,0
0,0,1,30,1,0
1,0,1,64,276,0
1,1,0,31,0,0
1,0,0,65,21,0
1,0,0,31,0,0
1,0,0,26,0,0
0,1,1,45,2,0
1,0,0,38,0,0
0,0,0,50,1,0
1,0,0,35,0,0
1,0,0,53,1,0
1,1,0,74,15,0
1,0,0,70,1,0
0,0,1,87,2,0
0,0,0,38,0,0
1,0,0,30,0,0
0,1,1,46,0,0
1,0,0,50,0,0
0,1,0,57,0,0
0,1,1,60,24,0
1,0,0,71,135,0
0,0,1,68,169,0
0,1,0,29,1,0
0,1,1,80,5,0
1,0,0,62,123,0
0,1,1,80,5,0
0,1,1,35,0,0
1,1,0,26,0,0
0,0,0,72,12,0
0,1,1,90,0,0
1,0,0,23,0,0
1,0,0,38,0,0
1,0,1,83,70,0
1,1,1,73,0,0
1,0,1,52,0,0
1,0,0,69,11,0
0,0,0,42,0,0
0,0,0,36,2,0
1,0,0,42,0,0
0,0,1,85,66,0
0,1,1,71,4,0
0,0,1,31,0,0
1,0,0,76,0,0
1,0,0,39,0,0
0,1,1,83,35,0
0,1,1,63,8,0
1,1,1,51,0,0
0,1,1,51,1,0
1,0,1,35,0,0
1,0,0,32,0,0
1,0,0,85,7,0
1,0,0,33,0,0
1,1,0,94,423,0
1,0,0,36,0,0
0,0,1,61,3,0
0,1,1,87,3,0
0,1,0,28,2,0
0,1,1,89,16,0
1,1,0,38,0,0
0,0,1,32,0,0
1,1,1,69,18,0
1,0,0,88,13,0
0,1,1,82,4,0
0,0,1,84,3,0
0,0,1,58,17,0
1,0,1,81,1,0
0,1,0,33,18,0
0,0,0,50,0,0
0,0,1,69,11,0
1,0,0,37,1,0
0,1,1,36,11,0
1,0,0,44,1,0
1,0,0,46,0,0
1,0,0,38,0,0
1,1,1,94,26,0
1,0,0,62,0,0
1,0,0,35,1,0
0,0,1,82,2,0
0,0,1,86,3,0
0,0,0,41,0,0
0,1,1,76,9,0
1,0,0,39,0,0
1,0,0,35,0,0
0,1,1,86,289,0
1,0,1,41,0,0
1,0,1,67,79,0
0,0,1,28,0,0
0,0,0,55,1,0
1,0,0,30,0,0
0,1,1,66,5,0
1,1,1,36,0,0
0,0,1,32,0,0
1,0,0,102,0,0
1,0,0,29,0,0
0,1,1,38,3,0
1,0,0,43,0,0
0,1,1,43,2,0
0,0,0,26,0,0
0,1,1,70,2,0
1,1,1,57,2,0
1,0,1,40,0,0
1,0,1,63,45,0
1,0,1,40,0,0
1,0,0,70,0,0
1,0,1,84,0,0
1,0,1,25,0,0
1,0,1,43,0,0
0,0,0,59,9,0
1,0,1,91,11,0
0,1,1,91,20,0
1,0,1,35,0,0
1,0,1,94,6,0
1,0,0,34,0,0
1,0,0,36,0,0
0,0,1,42,2,0
0,0,1,89,25,0
1,0,0,83,7,0
1,1,0,42,0,0
1,0,0,102,0,0
0,1,1,101,10,0
0,0,0,85,3,0
1,0,0,59,1,0
1,0,0,83,661,0
1,0,0,86,404,0
0,1,1,85,11,0
1,0,0,58,140,0
1,0,1,36,0,0
1,0,1,82,0,0
0,0,0,76,0,0
0,1,0,96,3,0
1,0,0,39,0,0
1,1,1,84,297,0
0,0,0,40,0,0
0,0,0,59,0,0
1,1,0,92,0,0
1,1,1,49,1,0
1,0,0,22,0,0
1,0,1,52,0,0
0,1,1,90,7,0
0,1,0,37,0,0
0,1,1,77,11,0
1,0,0,46,1,0
0,0,1,49,0,0
0,1,0,94,0,0
1,1,0,83,13,0
0,1,1,35,2,0
1,0,0,19,0,0
1,0,1,39,2,0
0,0,0,37,0,0
1,0,1,44,0,0
0,0,0,33,0,0
1,0,0,38,1,0
1,0,0,38,0,0
1,1,1,53,0,0
1,0,0,54,0,0
0,1,1,69,16,0
1,0,1,37,0,0
1,0,0,70,0,0
0,0,0,27,0,0
1,0,0,33,0,0
1,0,0,29,0,0
0,0,1,89,31,0
1,0,1,64,0,0
1,0,1,30,1,0
0,1,1,87,12,0
1,0,0,54,0,0
1,1,0,50,0,0
0,1,1,66,11,0
1,0,0,89,3,0
0,0,1,94,86,0
1,0,0,62,0,0
1,0,0,64,572,0
0,1,0,61,6,0
1,1,0,88,5,0
0,1,1,101,16,0
1,0,1,58,0,0
1,0,0,33,0,0
1,0,0,33,0,0
1,0,1,35,0,0
1,0,0,36,2,0
1,0,0,36,0,0
1,0,0,86,0,0
1,0,0,28,0,0
0,1,1,92,7,0
1,0,0,60,0,0
1,0,1,24,0,0
1,0,1,43,0,0
1,0,1,65,288,0
0,1,1,64,12,0
0,1,1,42,0,0
1,0,0,35,0,0
1,0,0,25,0,0
1,0,0,34,0,0
1,0,1,52,0,0
0,1,1,82,2,0
1,1,1,43,1,0
1,0,1,56,142,0
1,0,1,24,3,0
1,0,0,39,0,0
1,0,0,42,0,0
0,0,1,56,63,0
1,0,0,79,33,0
1,0,0,44,1,0
0,0,1,76,0,0
1,0,1,33,0,0
1,0,0,44,0,0
1,0,1,92,88,0
1,0,0,43,2,0
1,1,0,20,0,0
0,1,1,83,7,0
0,0,0,34,1,0
1,0,1,35,0,0
1,0,0,82,0,0
0,0,0,63,7,0
0,0,1,37,0,0
1,0,0,31,0,0
1,0,0,22,0,0
1,1,1,40,0,0
1,0,0,34,0,0
1,0,1,21,0,0
1,0,0,53,0,0
1,0,0,63,2,0
1,1,0,36,0,0
0,0,0,34,0,0
1,0,0,42,0,0
0,1,0,37,1,0
1,0,0,27,0,0
0,1,0,44,2,0
0,1,1,62,7,0
0,1,1,36,6,0
1,0,0,60,0,0
1,0,1,90,0,0
0,0,1,59,17,0
1,0,0,39,0,0
1,0,0,82,9,0
0,0,0,30,0,0
1,0,0,32,0,0
1,0,0,44,0,0
1,0,0,44,0,0
1,1,0,87,0,0
1,0,0,35,0,0
1,0,0,30,1,0
0,1,1,78,6,0
1,1,0,29,0,0
1,0,1,26,0,0
0,0,1,28,0,0
0,1,0,72,11,0
1,0,0,29,0,0
1,0,0,98,0,0
0,0,1,46,1,0
0,1,1,79,11,0
1,0,1,66,0,0
1,0,0,42,0,0
0,1,0,33,0,0
1,0,0,26,0,0
1,0,0,32,0,0
0,1,1,79,4,0
1,0,0,22,0,0
1,1,0,45,0,0
0,0,1,35,0,0
1,0,0,40,0,0
1,0,0,30,0,0
0,1,0,89,30,0
0,1,1,65,0,0
1,0,0,33,0,0
1,0,0,64,0,0
1,0,1,55,18,0
1,0,0,28,0,0
0,0,1,38,0,0
0,1,1,50,60,0
1,0,0,78,0,0
0,0,0,29,2,0
1,0,1,68,222,0
0,1,0,56,3,0
1,0,0,62,3,0
1,0,0,35,0,0
0,0,1,80,10,0
1,0,0,33,0,0
1,0,1,34,0,0
0,0,1,53,18,0
1,0,0,33,0,0
1,0,0,24,0,0
0,1,1,32,3,0
0,0,0,28,0,0
1,0,0,36,0,0
1,1,0,30,0,0
1,0,1,37,0,0
1,0,0,44,0,0
1,0,0,28,0,0
1,1,0,45,0,0
0,0,1,58,129,0
1,0,0,54,0,0
1,0,0,30,0,0
1,0,1,42,0,0
1,1,0,110,0,0
1,1,0,54,1,0
0,1,1,56,0,0
1,0,0,84,0,0
1,0,0,41,0,0
1,0,1,59,16,0
1,0,1,26,1,0
0,1,1,32,5,0
0,1,1,91,5,0
0,1,1,68,13,0
1,0,0,43,0,0
1,0,0,33,0,0
1,1,1,25,0,0
0,1,1,64,10,0
0,1,1,88,5,0
1,0,0,85,6,0
0,1,1,70,28,0
1,0,0,39,0,0
1,0,1,35,0,0
1,1,0,26,0,0
0,1,0,25,1,0
1,0,1,37,0,0
0,1,0,49,0,0
1,0,0,33,0,0
1,0,0,43,0,0
0,1,0,95,4,0
1,0,0,35,0,0
1,0,0,21,0,0
1,0,0,40,0,0
1,0,0,40,0,0
1,0,0,27,0,0
1,0,0,81,3,0
1,0,1,30,1,0
1,0,0,44,0,0
1,1,0,75,92,0
1,0,1,57,0,0
1,1,0,38,0,0
1,1,0,31,0,0
1,0,1,54,0,0
0,1,1,97,1,0
1,0,0,41,0,0
0,1,1,88,25,0
0,1,1,51,0,0
0,0,0,27,0,0
0,1,0,39,21,0
0,1,1,61,0,0
0,0,1,95,10,0
1,0,0,69,159,0
1,0,0,34,0,0
1,0,0,60,1,0
1,0,1,79,0,0
1,0,0,37,0,0
1,0,0,29,1,0
0,1,1,88,4,0
0,0,0,36,0,0
1,0,0,29,0,0
0,1,1,67,13,0
0,0,1,65,0,0
1,0,0,54,0,0
0,1,1,41,0,0
1,0,0,35,0,0
0,1,1,100,8,0
1,0,0,76,0,0
0,0,1,64,6,0
1,0,0,62,90,0
1,0,0,26,0,0
0,1,0,64,84,0
0,1,1,97,29,0
1,0,0,26,1,0
1,0,0,95,38,0
1,0,0,42,0,0
1,0,1,87,1891,0
1,0,0,70,2,0
1,0,1,49,1,0
1,0,0,22,0,0
0,0,0,32,1,0
1,0,0,84,7,0
1,0,1,19,0,0
1,1,1,95,286,0
0,1,1,84,3,0
1,0,0,58,0,0
1,0,0,32,0,0
0,1,0,49,1,0
0,0,1,77,22,0
1,0,0,30,0,0
1,0,0,53,0,0
1,0,0,52,11,0
1,0,0,46,0,0
0,1,1,65,1,0
1,0,0,34,0,0
1,0,0,44,0,0
0,1,1,56,9,0
1,0,0,97,4,0
1,0,1,52,26,0
1,0,0,51,0,0
0,1,1,63,3,0
0,1,1,80,10,0
1,0,1,85,12,0
1,0,0,20,0,0
1,0,0,27,0,0
1,0,0,31,0,0
1,0,0,35,0,0
0,0,1,85,5,0
1,0,1,82,1,0
1,0,0,56,0,0
1,0,1,92,8,0
1,0,1,51,0,0
1,0,0,35,1,0
0,0,1,30,1,0
1,0,1,50,3,0
0,1,0,60,1,0
1,0,0,29,1,0
0,0,1,87,2,0
1,0,0,24,0,0
0,0,1,55,11,0
0,1,1,89,2,0
0,1,1,61,1,0
0,0,0,48,1,0
1,1,1,90,211,0
1,0,0,24,0,0
0,1,1,94,6,0
1,0,1,30,1,0
1,0,0,26,0,0
1,0,0,52,0,0
1,0,0,37,0,0
0,1,0,32,0,0
0,1,1,63,13,0
1,0,1,22,0,0
0,1,1,30,2,0
0,1,1,79,1,0
0,0,1,31,0,0
1,1,0,68,6,0
0,1,0,36,0,0
0,1,0,96,20,0
1,0,0,36,0,0
1,0,1,37,0,0
1,0,0,57,0,0
1,0,1,80,149,0
1,0,0,37,0,0
1,0,0,42,0,0
1,0,0,44,0,0
1,1,1,31,0,0
1,0,0,76,1,0
1,0,0,48,0,0
1,0,1,94,6,0
1,0,0,39,0,0
1,0,0,43,0,0
0,0,0,46,1,0
1,0,1,70,3,0
1,0,0,57,0,0
0,0,1,75,2,0
1,0,0,57,0,0
0,1,0,32,1,0
0,0,0,40,0,0
1,0,0,30,0,0
1,0,0,35,0,0
1,0,1,60,2,0
1,0,1,26,0,0
0,0,1,90,7,0
1,0,0,55,0,0
0,1,1,58,0,0
0,0,0,91,40,0
0,0,1,82,1,0
1,0,0,90,40,0
0,0,1,38,10,0
0,1,1,90,3,0
1,0,1,41,0,0
1,0,0,82,242,0
0,0,1,69,1,0
1,0,0,53,0,0
0,1,1,76,13,0
1,0,0,83,0,0
0,0,1,66,11,0
1,0,0,40,0,0
1,1,1,30,0,0
1,1,0,55,0,0
1,0,0,34,0,0
0,1,1,68,5,0
1,0,1,70,20,0
1,1,1,88,0,0
1,0,0,23,0,0
0,1,0,33,0,0
1,0,0,76,25,0
0,1,1,97,4,0
1,0,1,70,16,0
1,0,0,57,0,0
0,1,0,54,1,0
1,0,0,40,0,0
0,1,1,88,2,0
1,1,0,32,0,0
1,1,1,52,2,0
1,1,0,66,11,0
1,0,1,38,0,0
1,0,0,43,0,0
0,1,1,42,0,0
0,0,0,56,15,0
1,0,1,29,0,0
1,0,0,30,0,0
0,1,1,80,2,0
1,0,1,43,0,0
0,1,1,82,35,0
1,0,0,39,0,0
1,1,1,51,1,0
1,0,1,63,6,0
0,0,0,84,29,0
0,1,1,85,1,0
0,1,0,61,2,0
0,1,1,66,2,0
1,0,1,75,0,0
0,1,0,41,0,0
0,0,1,86,30,0
1,0,0,41,0,0
1,0,0,38,0,0
0,1,0,56,0,0
1,0,1,94,30,0
0,0,1,33,1,0
1,0,0,31,0,0
1,0,0,30,0,0
0,0,1,85,0,0
0,0,1,96,8,0
1,0,1,24,0,0
0,1,0,41,0,0
1,0,0,46,0,0
1,0,0,38,0,0
0,1,1,60,22,0
1,0,0,27,0,0
0,1,1,66,36,0
1,0,1,93,1,0
1,0,1,37,0,0
0,0,0,39,0,0
0,1,1,60,1,0
0,1,1,94,12,0
0,1,0,32,0,0
0,1,1,66,7,0
0,0,1,47,6,0
1,0,0,40,0,0
0,0,1,50,3,0
1,0,0,66,0,0
0,1,1,89,12,0
0,0,0,79,1,0
0,1,1,34,1,0
1,0,0,39,0,0
0,1,0,25,0,0
1,0,0,29,0,0
0,0,1,94,7,0
0,1,1,77,22,0
1,0,0,101,8,0
1,0,1,29,0,0
1,0,0,32,0,0
1,0,0,42,0,0
1,0,1,57,2,0
0,0,0,26,0,0
0,1,1,50,1,0
0,1,0,29,0,0
1,0,1,30,2,0
1,1,1,74,307,0
1,0,0,33,0,0
1,0,1,72,0,0
1,0,0,48,0,0
1,0,0,31,0,0
0,0,1,95,6,0
1,0,0,43,0,0
1,0,0,40,0,0
1,0,1,44,1,0
0,0,1,55,18,0
1,0,0,33,0,0
1,0,1,70,0,0
0,1,0,73,10,0
1,1,1,40,0,0
0,0,0,26,0,0
0,0,0,42,15,0
0,1,1,58,3,0
1,1,0,61,1,0
0,0,0,57,0,0
0,0,0,36,1,0
1,1,0,30,0,0
0,0,1,41,8,0
1,0,0,32,0,0
1,0,1,29,0,0
0,1,0,32,0,0
1,0,0,61,0,0
0,0,0,31,0,0
0,1,1,92,5,0
0,0,0,19,0,0
0,1,1,53,1,0
0,1,0,78,3,0
0,0,0,34,0,0
1,0,0,44,0,0
1,1,1,32,0,0
0,1,1,76,24,0
1,0,0,60,0,0
1,1,0,61,19,0
1,0,0,34,0,0
0,1,1,32,3,0
1,0,0,30,0,0
0,0,0,42,0,0
1,0,0,96,0,0
1,0,0,33,0,0
1,0,0,29,0,0
0,0,1,79,19,0
0,1,1,69,14,0
1,0,1,60,0,0
1,0,1,57,5,0
1,1,1,39,1,0
1,0,0,39,0,0
1,0,0,60,0,0
1,0,0,33,0,0
0,0,1,51,5,0
0,1,1,30,0,0
1,0,0,95,0,0
1,0,0,45,0,0
1,0,0,42,0,0
0,0,0,47,0,0
0,1,1,92,4,0
1,0,0,45,0,0
1,0,1,32,0,0
1,0,0,39,0,0
1,0,0,63,3,0
1,0,0,50,9,0
0,0,1,61,18,0
1,0,0,59,4,0
1,0,0,45,0,0
0,0,1,98,5,0
0,0,0,98,0,0
1,0,0,48,0,0
1,0,0,38,1,0
0,1,1,97,30,0
1,0,0,29,0,0
0,1,1,91,4,0
0,0,1,51,5,0
0,0,1,77,7,0
0,0,0,29,0,0
1,0,0,28,0,0
0,1,1,44,0,0
0,0,0,77,1,0
1,0,0,39,0,0
1,0,0,26,0,0
1,0,0,65,0,0
0,0,1,70,0,0
1,0,0,55,0,0
1,0,0,38,0,0
1,0,0,106,0,0
1,0,1,21,0,0
1,0,0,51,0,0
1,0,0,19,0,0
0,0,1,41,0,0
1,0,0,28,0,0
0,0,0,44,0,0
1,0,0,32,0,0
1,0,1,70,10,0
0,1,0,96,33,0
0,1,1,53,7,0
1,0,0,42,0,0
1,0,0,58,3,0
1,1,0,65,0,0
1,0,1,54,0,0
1,0,1,28,0,0
1,0,0,25,0,0
0,1,0,49,2,0
1,0,0,30,0,0
0,1,1,90,5,0
1,0,1,38,0,0
0,0,0,94,10,0
1,0,0,31,0,0
1,0,0,40,0,0
1,0,0,21,0,0
1,1,0,42,0,0
0,0,1,76,2,0
0,0,0,47,5,0
1,0,1,90,6,0
0,1,1,85,1,0
1,1,0,67,1,0
0,0,1,75,14,0
1,0,0,28,0,0
1,0,0,25,0,0
1,0,1,67,0,0
1,0,0,31,1,0
0,1,1,88,20,0
1,0,0,34,0,0
1,0,0,47,0,0
0,0,1,33,1,0
1,0,0,57,1,0
1,0,0,32,0,0
1,0,0,44,0,0
0,1,1,65,17,0
1,0,0,29,0,0
0,1,1,36,2,0
1,1,0,25,0,0
0,1,1,83,3,0
1,0,1,66,151,0
0,1,1,73,11,0
1,0,1,45,0,0
1,0,0,58,1,0
1,0,0,34,0,0
1,1,0,90,5,0
0,1,1,79,4,0
1,0,1,88,2,0
1,1,1,19,0,0
0,1,1,83,2,0
1,0,0,21,0,0
1,0,0,30,0,0
1,0,1,33,0,0
1,1,1,64,0,0
1,0,0,28,0,0
1,0,1,55,0,0
1,0,0,54,4,0
1,1,1,26,0,0
1,0,0,28,0,0
1,0,1,35,0,0
1,0,1,30,0,0
0,0,0,45,3,0
0,1,0,31,1,0
1,0,0,43,0,0
0,1,1,82,9,0
0,1,1,71,22,0
1,0,0,68,8,0
1,0,0,51,3,0
1,0,0,26,1,0
1,0,0,40,0,0
1,0,0,96,0,0
1,1,0,105,1,0
1,0,0,62,1,0
0,0,1,61,7,0
1,0,0,44,0,0
0,1,1,74,7,0
1,0,0,43,1,0
1,0,0,42,0,0
0,0,0,73,4,0
0,0,1,70,5,0
1,1,0,37,0,0
1,0,0,35,0,0
1,0,0,79,1,0
1,0,0,93,0,0
1,0,0,23,0,0
1,0,0,55,0,0
1,0,1,51,2,0
1,0,0,33,0,0
1,0,0,23,0,0
1,0,0,38,0,0
0,0,1,33,1,0
1,0,0,28,0,0
1,0,0,43,0,0
1,0,1,47,0,0
1,0,0,80,2,0
1,0,1,73,20,0
1,0,1,40,0,0
1,0,0,32,0,0
0,0,1,44,0,0
0,0,1,86,2,0
0,1,1,34,0,0
0,1,0,32,0,0
0,1,0,92,3,0
0,0,0,89,2,0
0,1,1,72,10,0
0,0,1,42,1,0
1,0,0,20,0,0
0,0,0,38,2,0
0,0,1,70,4,0
1,0,0,26,0,0
1,0,1,26,0,0
1,0,0,28,0,0
1,0,0,42,0,0
0,0,1,41,7,0
0,1,1,80,3,0
0,1,0,35,0,0
1,0,0,42,0,0
0,0,0,98,0,0
1,0,0,24,3,0
1,0,0,32,0,0
0,1,0,51,4,0
1,1,0,98,0,0
1,0,1,26,0,0
1,0,0,25,0,0
1,0,0,35,0,0
1,0,0,26,0,0
1,0,0,36,0,0
1,0,1,60,473,0
0,0,1,85,8,0
0,0,0,53,4,0
1,0,1,40,5,0
0,1,1,101,9,0
1,0,0,71,0,0
1,0,0,27,0,0
1,0,0,36,0,0
1,0,0,66,252,0
1,0,0,25,0,0
1,0,0,28,0,0
1,0,1,41,0,0
0,1,1,36,0,0
1,1,0,50,1,0
1,0,0,31,0,0
1,0,0,35,0,0
1,0,0,66,1,0
1,0,0,27,0,0
1,0,0,39,0,0
0,0,0,28,0,0
1,0,0,24,0,0
1,1,0,26,0,0
1,0,1,27,0,0
1,0,0,23,0,0
1,0,1,98,0,0
0,0,1,89,66,0
0,0,0,24,0,0
1,0,0,51,0,0
0,1,0,22,0,0
1,0,0,23,0,0
1,0,0,57,0,0
1,0,0,54,0,0
1,0,1,29,0,0
1,0,1,49,0,0
1,1,0,33,0,0
1,0,0,42,0,0
0,1,0,27,0,0
1,0,0,39,0,0
0,0,1,47,0,0
1,0,0,43,0,0
1,0,0,26,0,0
0,0,0,23,0,0
1,1,0,25,0,0
1,1,1,41,0,0
1,0,0,52,0,0
1,1,0,24,0,0
0,0,0,43,1,0
0,0,0,38,1,0
1,0,0,39,1,0
0,1,0,47,0,0
0,1,1,30,0,0
1,0,0,64,0,0
0,0,0,42,0,0
1,0,1,30,0,0
0,0,0,46,0,0
1,0,0,28,0,0
0,0,0,102,0,0
1,0,0,43,0,0
1,0,0,27,0,0
1,0,0,32,0,0
1,0,0,30,0,0
1,0,0,46,0,0
1,0,0,26,0,0
1,1,1,41,0,0
0,1,0,28,0,0
1,0,0,36,0,0
1,0,0,27,0,0
1,0,0,56,1,0
1,0,1,55,0,0
0,0,1,19,0,0
1,0,0,25,0,0
1,0,0,42,0,0
0,1,1,22,0,0
0,0,1,22,0,0
0,1,0,40,0,0
0,0,1,32,5,0
0,1,0,36,0,0
0,0,0,21,0,0
1,0,0,26,0,0
1,1,0,18,0,0
0,1,1,51,0,0
1,0,0,31,0,0
1,0,0,42,0,0
1,0,0,48,0,0
1,1,0,49,0,0
0,1,1,37,0,0
1,0,0,29,0,0
1,1,0,26,0,0
0,1,1,40,0,0
1,0,0,34,0,0
0,0,0,49,0,0
0,0,1,43,0,0
1,0,0,41,0,0
1,1,0,30,0,0
1,0,1,26,0,0
0,1,0,52,0,0
1,0,0,94,0,0
0,1,1,42,0,0
1,0,0,35,0,0
1,0,0,37,0,0
1,0,0,35,0,0
1,0,1,36,0,0
0,1,0,34,5,0
1,0,0,37,0,0
0,1,0,39,0,0
1,0,0,24,0,0
0,1,0,31,0,0
1,0,0,29,0,0
1,0,1,29,0,0
1,1,0,24,0,0
0,0,0,39,0,0
1,0,0,38,0,0
1,0,0,32,0,0
1,0,0,23,0,0
1,0,0,27,0,0
1,0,0,86,0,0
1,0,0,35,0,0
1,0,0,29,0,0
1,0,0,27,0,0
1,0,0,52,0,0
1,0,0,37,0,0
1,0,0,27,0,0
0,1,1,37,0,0
1,0,0,40,0,0
0,1,0,34,0,0
1,0,0,49,0,0
1,0,0,77,1,0
1,0,0,25,0,0
0,0,0,26,0,0
1,0,0,25,0,0
0,0,0,49,0,0
0,1,0,25,0,0
1,0,1,30,0,0
1,1,1,31,0,0
0,0,1,74,0,0
1,0,0,31,0,0
0,0,0,75,0,0
0,1,0,41,111,0
1,0,0,25,0,0
1,0,0,26,0,0
0,0,1,28,0,0
1,0,1,33,0,0
1,0,0,39,0,0
1,0,0,63,0,0
1,0,0,50,1,0
1,0,0,27,0,0
1,0,0,21,0,0
1,0,0,29,1,0
1,0,0,35,0,0
0,1,1,29,1,0
0,0,0,31,1,0
0,0,0,36,1,0
0,0,0,45,0,0
0,0,0,59,0,0
1,0,0,31,0,0
1,0,1,25,0,0
1,0,0,21,0,0
1,0,1,30,0,0
0,0,0,26,0,0
1,0,0,31,0,0
0,0,0,27,0,0
1,0,0,22,0,0
1,0,0,45,0,0
0,1,0,30,0,0
1,0,0,22,0,0
1,0,0,19,0,0
1,0,0,33,0,0
0,0,1,31,0,0
1,0,0,29,0,0
1,0,1,24,0,0
1,0,0,28,0,0
1,0,0,47,0,0
1,0,0,62,0,0
1,0,0,45,1,0
0,0,0,28,0,0
0,1,1,53,0,0
0,1,1,48,0,0
1,0,0,47,0,0
1,0,0,30,1,0
1,0,0,21,0,0
1,1,1,22,3,0
1,0,0,30,0,0
0,0,1,15,0,0
1,0,0,18,0,0
1,0,1,21,0,0
1,0,0,19,0,0
1,0,0,36,0,0
1,0,0,49,0,0
1,0,0,38,0,0
1,0,0,37,0,0
1,0,0,24,0,0
1,0,0,18,0,0
1,0,0,27,0,0
1,0,0,30,0,0
1,0,0,35,0,0
1,0,0,29,0,0
1,0,0,23,0,0
1,0,0,44,1,0
1,0,1,60,0,0
1,0,0,25,0,0
0,1,0,23,132,0
1,0,0,21,0,0
1,1,1,32,0,0
1,0,0,47,0,0
1,0,1,18,0,0
1,0,1,25,1,0
1,0,0,22,0,0
0,0,0,21,0,0
0,1,1,44,1,0
1,0,1,111,0,0
1,0,0,27,1,0
1,0,0,28,0,0
1,0,0,26,0,0
0,0,0,26,0,0
0,1,1,28,0,0
1,0,0,27,0,0
0,0,1,41,1,0
1,1,1,26,0,0
1,1,0,17,0,0
1,0,0,40,0,0
0,0,1,23,0,0
1,0,0,34,0,0
1,0,0,20,0,0
1,0,1,22,0,0
1,0,0,38,0,0
1,0,0,28,0,0
0,0,0,28,0,0
1,0,0,44,0,0
0,0,0,37,0,0
1,0,0,36,0,0
1,0,0,37,0,0
0,0,0,13,0,0
1,0,0,36,0,0
1,0,0,44,0,0
0,1,1,35,0,0
1,0,0,31,0,0
1,0,0,31,0,0
0,0,1,46,0,0
1,0,0,56,1,0
1,0,0,29,0,0
1,0,0,51,0,0
0,1,0,36,0,0
1,0,1,32,0,0
1,0,0,21,0,0
1,0,0,63,0,0
1,0,0,18,0,0
1,0,0,33,0,0
1,0,0,33,0,0
1,1,0,31,0,0
1,0,0,47,0,0
0,0,0,19,0,0
0,1,1,37,3,0
0,1,1,43,1,0
1,0,0,27,1,0
1,0,0,48,0,0
0,1,0,26,10,0
0,1,1,15,0,0
0,1,1,38,0,0
0,1,0,20,0,0
1,0,0,43,0,0
0,1,1,37,0,0
1,0,0,30,0,0
1,0,0,35,0,0
1,0,0,33,0,0
1,0,0,26,0,0
0,0,0,37,0,0
1,0,0,26,0,0
1,0,0,39,1,0
1,1,0,33,0,0
1,0,0,15,0,0
1,0,0,42,0,0
1,0,1,19,0,0
1,0,1,39,0,0
1,0,1,25,0,0
1,0,0,23,0,0
0,0,1,18,0,0
0,1,0,38,0,0
1,0,0,95,0,0
1,0,1,28,0,0
1,0,0,24,0,0
1,0,0,33,0,0
0,1,1,18,0,0
1,0,0,15,0,0
1,0,1,17,0,0
1,0,0,24,0,0
1,0,0,35,0,0
1,0,1,29,0,0
1,0,0,26,0,0
1,0,0,18,0,0
1,0,0,18,0,0
1,0,1,22,0,0
1,1,0,33,0,0
1,0,0,26,0,0
